WebAppID,CategoryID,Subject,MainText,Rating,Remarks
99,5,Needs to play next song after one ends,It just needs to play the next song after one ends and it will definetely get the 5 stars,4,M_3009 AppID: 465455919 Src: AppStore_Random
99,5,Highly recommended app!,Great app! Works great with my playlists! Wish it worked with Pandora! Definitely not worth paying for the pay version of C25k because this up to date.,5,M_3010 AppID: 485971733 Src: AppStore_Random
99,5,I want to know how many targets I have hit so far!,"I love the Brave version better than the original. The graphics are much better and I love the phrases she says.

The objective of hitting 100 is stupid when I don't know how I've done, if I have improved or not when a status on targets hit is not given. 

Tally it up in a drop down much like the distance markers at the end of each target segment.",4,M_3011 AppID: 524509185 Src: AppStore_Random
99,5,"Good, but still needs some extra options","It's very convenient to use, however not being able to switch between accounts without un-linking the phone would be great Also an improvement in the media player would also help",4,M_3012 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,(,"One feature they should add is being able to import multiple photos to camera roll, then it be better",3,M_3013 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,whiteout horrid on iPad,"The inverted colors of the icon induce retinal after images, and in-app, the whiteout is hard on the eyes The experience on an iPad Air is one of huge expanses of white or badly contrasting off-whitelight blue and stencil-thin pale icons battling the brightness of it all The spartan look works fine on an iPhone, where there is proportionately less white assaulting the eye with the iPad, however, I keep trying to reduce the brightness of the display, but that only further impacts contrast and legibility 
Also why is it not possible to change names of files or folders??",1,M_3014 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Things Dropbox needs,"Would be nice to have a grid view of photos other than just the auto upload of camera roll Also would be nice to rename files

My last review still not fixed This app doesn't support mobi file uploads Would be nice to save my mobi files",2,M_3015 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Like the new design,"Is Dropbox design for iOS 7, but is still the same more or less Air Drop is the only new thing in this update (for iPhone) I think 
4 out of 5 because still can't rename files",4,M_3016 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Great,I just wish you could edit your word documents other than that it's great!,4,M_3017 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Very usefull app,"Thank's for app,but can you add offline mod?for exmple i want save one video in my iphone,and after that play it with VLC",5,M_3018 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Update please,We should be able to do text documents! (,1,M_3019 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Important,If we could create docs inside the app that would be great,3,M_3020 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,No Gallery,Still no gallery in Camera Upload mode !,2,M_3021 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Video,Its amazing The only thing to make it better is to have the ability or export videos to your camara roll,4,M_3022 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Few requests,"Hey Dropbox team! Please add the ability to rename files, as well as the ability for gifs to play I know you can do it!!",4,M_3023 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Downloading?,"It's super easy to copy pictures to clipboard or even save them to your phone, but why can't I download my videos?",3,M_3024 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,"Good UI, but lacks features","Beautiful app, but NEEDS the ability share folders For people on the go, we need to be able to email links out to people, sending tons of individual links to people is not feasible",3,M_3025 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Larger photos,Please include the option to view thumbnail larger while viewing in the photo folder,2,M_3026 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Print,Would love to be able to print right from the app instead of having to go through the browser or open it in another app Otherwise very convenient,5,M_3027 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Update is a step backwards! ??,"I've been using Dropbox for quite sometime now, I have earned a fair amount of space, and I love being able to access all my files from my iPhone, iPad, MacBook, and the Internet via anyone else's computer

But these last 2 updates have disabled the save to camera roll feature, which I use all the time and have come across several times since the new update Please please please add this feature back! I know I can just do a screen shot but i prefer the clean cut copy you receive, without boarders from saving images to the camera roll!",1,M_3028 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Bookmarks and Highlights,I love this app but I do wish I could highlight words in PDFs and create bookmarks Would this be possible at some piont?,5,M_3029 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Pretty good app but?,? Why can't I sign into separate Drop Box accounts?,3,M_3030 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,That's Great,"You should put the folders first And then the files!
I would put a folder as favorite, thus putting all the files inside this as favorite too",4,M_3031 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,"Love, but ","Can we get push notifications for other things being shared, besides just folders My bf is a photographer, he often sticks photos in our shared folder - would like a notification when things arrive (I do have them turned on but never get them)",5,M_3032 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Well thought out and easy to quickly access,"The fact that you can search within folders is extremely useful, and makes accessing files on the go far more convenient I also think the latest style refresh is a big positive in the right direction I use dropbox on all of my devices I would like to see sorting within the app improved (eg by date), but it's good otherwise",4,M_3033 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Needs GIF support!,Please add support for animated GIFs!,3,M_3034 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Super easy to keep notes organized,I love the app for allowing me to keep my notes organized and synchrd across devices I also love the feature of sharing stuff with mates The only thing I long for is collaboration on notes,5,M_3035 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Keeps getting better still a little buggy,"Im on an original iPad mini and so maybe that's part of he deal but it seems like there are still little thins that need some work For example the spell check doesn't work just right and the search is slow at times Neither of these or any others will keep from giving this app a great rating 

I also think that here are improvements I hope to see in the future One is full screen mode Maybe I'm missing this but the only time you get full screen is when you start a new note I'd like this options when reading or editing too 

Keep up the good work!",4,M_3036 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Premium with ads? What gives?,"I have a premium account and I use Evernote for business and personal items all day long and I am very frustrated about the new advertisement section I've been graced with despite paying not to have advertisements  Also, there is no logic behind the new tag section I really like the the tag section, but I want to organize what pops up there I can't find a master list of reminders in the app or the desktop version Maybe I haven't looked hard enough, but this seems to be a gaping oversight  A calandra would be nifty as well",3,M_3037 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Excellent  Needs more features,Outstanding  Would be nice to have the PC app features available in IOS app,5,M_3038 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,"Good, but could be a lot better","The app present good features, but there is a lot of bugs and missing some hotkeys to make the writing easier",3,M_3039 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Great product,I love pasting notes to ever note I paste my passwords I paste copies of receipts and anything that I need to locate later and I can easily find it in one location the search option is very handy as well I WISH THE INSTRUCTIONS WERE CLEARER,4,M_3040 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Evernote,"This is a very useful and helpful app In my opinion, the only thing it's missing is video handling You can add pictures and audio to your notes, and I think you should be able to add videos, too",5,M_3041 AppID: Not stated Src: RE2014_app_and_play_store_apps
99,5,Great,"Does almost everything except allowing me to make a quick diagram by hand  But it does allow me to take a pic, and record voice, so that helps",5,M_3042 AppID: Not stated Src: RE2014_app_and_play_store_apps
