Id,OverallScore,Subject,MainText,SpamStatus,SubjectSpam,MainTextSpam
99_232360_4,10,Awesome app,Awesome app allows you to easily create and share notes pictures diagrams and ideas between devices in a highly organized fashion This is good if you're a scatter brain like me and never know when inspiration will strike but would lose it if if wasn't easy to categorize ie traditional postit note model where they don't end up helping because they're everywhere ,0,0,0
99_232362_4,10,greatest organization tool ,even with the latest glitches evernote is still one of the only apps on my phone i use daily best program to keep up with my life super glad it is on the iphone ,0,0,0
99_232364_4,10,Awesome tool ,I love love this app Evernote is so easy to use and very functional when surfing the web It's like having a mini assistant helping take notes ,0,0,0
99_232365_4,2,It's Crazy to use this, 50 bucks a year to use this iCloud is FREE Why do we have to pay so much money to get access Is there a rule in our iTunes account that we have to like whatever junk they tell us to like ,0,0,0
99_232367_4,10,The only notes app worth using,This new layout is awesome Use this app daily and love it,0,0,0
99_232369_4,2,Holiday travel nightmare at dollar,We arrived at dollar with a 2 pm reservation plus the rapid service I signed up for last week It's now been over an hour in line The placed is mobed with hundreds of customers in line yet very very few counters open It's about 40 running There is no where to sit and crying babies and disappointed families in every corner Food is on the floor and the place is complete disarray I will never rent of the dump again I would rather walk Actually if I had walked to Pasadena I would be almost there Plus the staff are rude and ignorant No compassion for the customers standing in this never ending line rather than be with their families for Xmas My daughter and I flew in from New Jersey to visit my mom She has a whole dinner planned tonight Unfortunately we will be here at dollar waiting for our pre reserved rental car Rush hour starts in 30 minutes that will end any chance of seeing my family tonight Shame on dollar for not properly staffing their rental car center during the important holida,0,0,0
99_232370_4,10,Great App,I love this App it helps me a lotwhen travelling specially if you take your time to read the reviews These are from real people not critics I love it ,0,0,0
99_232371_4,10,Essencial,The best app to avoid having a bad travel experience The real photos are very helpfull ,0,0,0
99_232372_4,10,Great app,Found this app to very useful for finding restaurants and lodging while traveling and at home Also found great hidden treasures and places to avoid,0,0,0
99_232373_4,10,Easy to use majority of reviews are accurate,My uses are primarily for restaurants attractions paying attention to reviews written n recent months Reviews from veteran travelers and review writers are very helpful,0,0,0
99_232374_4,10,Loving it ,I have just started using the app for the vacation we are on in South Africa The restaurant reviews are invaluable in navigating the options available in the area So easy to use has become a valuable travel tool wouldn't leave home without it,0,0,0
99_232375_4,10,Trip planning tool,This is a great app for planning a trip If wanting to go somewhere definitely use this It is helped me find restaurants in cities I've never been and great deals on flights and hotels Totally worth it to download,0,0,0
99_232376_4,10,Much used app,I use this app anytime we have travel plans as I rely on the reviews to help us make travel decisions as to where to stay visit etc,0,0,0
99_232377_4,10,Perfect,Does exactly what you'd want it to do Great in helping me find restaurants Definitely useful,0,0,0
99_232384_4,10,Love it ,What a great app Easy to use info is accurate and everything you need to know as a traveler or tourist ,0,0,0
99_232386_4,10,Great for the frequent traveler,I started using trip advisor when my husband got a traveling job and I occasionally would go with him Since then we have been addicted and I've hooked my parents on it too Great for finding local gems in restaurants and decent hotels I love seeing the trip advisor signs when I go into restaurants now Everyone can be a critic,0,0,0
99_232387_4,10,Trip Advisor review,Best info on hotels hands down ,0,0,0
99_232389_4,10,Love it,Love this app Have it on my iPhone iPad and computer They all sync Nice Use it on the go to look up restaurants and use it to research all our trips The reviews and forums are great trip tools,0,0,0
99_232390_4,8,Paris trip,Extremely helpful in France We only went to restaurants rated by TA,0,0,0
99_232392_4,10,Love love love,My family travels ALL the time and this app has been a life saver numerous times I use it for everything now Highly recommend ,0,0,0
99_232398_4,10,Love to travel,Love trip advisor I use it every time I'm out of time for restaurants and have never gone wrong I have tried other food apps and they are not even close to being as accurate A plus is the fact they don't mess with rating fast food restaurants Who needs a star rating for a McDonalds Burger King etc Also very good for finding a good hotel,0,0,0
99_232399_4,10,Great for exploring,Us this in every city for finding new resturants Most picks are great Locally run and owned A must app for foodies ,0,0,0
99_232400_4,10,Great app,I have used this for vacations to Paris Miami and Cape Cod Always find fun things to do and good food,0,0,0
99_232401_4,10,Super util,Excelente informacion me encantan las fotos de los turistas,0,0,0
99_232402_4,10,Awesome,I never book a room without checking the reviews on this site first I love how I can read reviews from 'real' people and not what someone in marketing came up with to entice me into staying I recommend this to everyone ,0,0,0
99_232403_4,10,Wonderful App,The TripAdvisor App is a shorter and better way to look up something instead of going onto their website and wasting more time Sometimes you can't always find what you are looking for so you have to go on the website but it's the majority I do all of my bookings with TripAdvisor through the app or through the Internet and it still works very well Great job ,0,0,0
99_232404_4,10,Love the trip ,Trip advisor is an awesome tool to share with others experiences that you've had to allow others to see how a hotel attraction etcis before they make their choice So thank you for having this app ,0,0,0
99_232406_4,10,Review,Very helpful and informative for both stateside and overseas,0,0,0
99_232407_4,10,Great app ,Has been helpful in locating great places to stay and eat from south Alabama to Arkansas to Texas,0,0,0
99_232408_4,10,Love it ,So glad there is an app for Tripadvisor I love the PC version and an app just puts icing on the cake ,0,0,0
99_232411_4,8,Helpful ,Help me find many hotels when I need help,0,0,0
99_232412_4,10,Best App if you live on the road ,I am on the road 5 days out of the week and I needed a dependable application for locating hotels restaurants Starbucks etc Trip Advisor filled the bill 100 Trip Advisor is the bible for the business person who lives on the road,0,0,0
99_232414_4,10,Nice for Advice ,Love being able to look up the specific areas I'm visiting and have LOCALS chiming in too ,0,0,0
99_232415_4,2,Not good app doesn't do the website justice,When you search for something and they don't have it in their database the only option you have is to add the place or completely close out and get back in it to go back to the search bar,0,0,0
99_232416_4,10,Bravo,Great app Very trustworthy and reliable Always works as promised and delivers useful info and travel tips ,0,0,0
99_232418_4,10,I'm addicted ,I love trip advisor Be it reading reviews or writing reviews myself I'm totally hooked It's spot on Love it ,0,0,0
99_232419_4,10,Wowed,Already addicted to the easy interface and concise appropriate info Good job ,0,0,0
99_232420_4,10,Great ,I mostly use trip advisor on my laptop but have no issues with the app It's a fantastic tool to get reviews on everything,0,0,0
99_232421_4,8,Good app ,Works great on my iPhone 4 it's helped me find the best eating places things to do stay,0,0,0
99_232423_4,10,Double the fun ,Love the regular website and the app makes it twice as easy to find all your travel info It's a great reference for trip planning day tripping or local exploring ,0,0,0
99_232424_4,10,My American Express,I can't leave home without it I finally downloaded the app to my phone I had been using just the computer before now I am planning my entire vacation to Key West using trip advisor Thank you,0,0,0
99_232426_4,10,Great app ,We use Tripadvisor to help plan all of our trips ,0,0,0
99_232427_4,10,Great App Real People do the Reviews,The reason I really like this app is that real people like me actually use the app and write the review Hard to blow smoke with so many of us using it now,0,0,0
99_232428_4,10,Helpful ,I love this app use it all the time Helps me know what to expect while on the go Helps me get the most bang for my buck,0,0,0
99_232429_4,8,Easy to function around,Great for on the road reviews and info while traveling love to use while out of town or at the house to get info on places to eat go check out or if you're planning a trip,0,0,0
99_232430_4,10,Very Useful App,Used to find lodge in Amazonia judge restaurant options in London,0,0,0
99_232432_4,8,Pretty good,It's a good version of the website It's not great for stuff in the US but it's great for international advice and it's an easier platform to post reviews than yelp,0,0,0
99_232433_4,10,A perfect traveling companion ,We use the recommendations regularly to find restaurants during our travels We are rarely disappointed Need I say more ,0,0,0
99_232434_4,8,Good app but watch for battery drain,I've been using this app to plan and manage an overseas trip It has Ben great so far withstand couple of minor issues When left running in the background on some modes I think it keeps location services on which seems to be draining my battery faster than usual I'm not sure if it is that or in just using it more than normal It'd be great if there was a way to see my 'saves' sorted by distance as well as a way to mark them as seen Finally when I'm using this while traveling I really don't want to use international roaming to upload a review but remind me later waits about 5 minutes and them pesters me again so a star off for that,0,0,0
