Id,MainText,Subjectivity,Polarity
99_7133_5,All my apps are intrusive What happened I have had my apps since then But all of a sudden antivitus is telling that 101 threats was found All apps Howcome All my apps are downloaded from playstore There should be threat even before if all my apps are really intrusive ,2.0,2.0
99_7134_5,Some help here My messages won't send and they continue to say pending Some help would be nice ,2.0,2.0
99_7135_5,hanging the phone it is hanging the phone so that I must 2 restart ,2.0,2.0
99_7136_5,Please fix It's a good game but it don't save when your online if you don't fix it I want my money back,2.0,2.0
99_7137_5,Video call camera Please fix camera for video call on Galaxy Tab 2 7 receiver see me upside down ,2.0,2.0
99_7138_5,Widget problem There are problem in widget after some days widget gone and not show in Widgets bar,2.0,2.0
99_7139_5,It's ok I'd give it a higher rating but I have a small problem My problem is that I've tried to more than once import my bookmarks from Android and it keeps crashing Please fix Thanks ,2.0,2.0
99_7140_5,Ok Love the game but after update its at 0mb 0mb and not loading im ysing the Samsung galaxy s4 active,2.0,2.0
99_7141_5,Good Since I downloaded this I'm having huge storage issues on my phone ,2.0,2.0
99_7142_5,Great game sound not working though Sound stopped working mid game and now it won't start Rebooted phone and reinstalled with no luck Otherwise a great worms game ,2.0,2.0
99_7143_5,Nice update but still crash sometimes New updates now just fine but still crashes sometime while playing especially at chapter 5 while fighting man o war on storm weather force quit to home screen hope for the fixes,2.0,2.0
99_7144_5,Wth Worked fine u see the video with the music once u put it on instagram it cuts it at the end or it just turned all black,2.0,2.0
99_7145_5,Mixed review This game works great on my HTC Desire X but not on my samsung galaxy tab3 Stock Jellybean weapons and everything else goes invisible and is near impossible to play Please fix this as its a great game If you want more info about the issue please reply,2.0,2.0
99_7146_5,Black screen I get black screen after using flash It seem to be random Anyone else experienced the same problem ,2.0,2.0
99_7147_5,Cannot get my code I can't get my code even I send my phone number already Please fix it ,2.0,2.0
99_7148_5,Fix it please This new update detected as malware ,2.0,2.0
99_7149_5,Please fix this I still cant download it ,2.0,2.0
99_7150_5,Non existant support I trust the name however why cannot this app optimise as it says it does eg closing unused apps Emailed support 6 months ago and no response Unacceptable poor service from a famous brand ,2.0,2.0
99_7151_5,No ignore list on Nexus 7 with android 4 3 Fix it please ,2.0,2.0
99_7152_5,Working fine on wlan but distortion on mobile internet,2.0,2.0
99_7153_5,Good when it works but annoying when it plays up Getting fed up of having to uninstall because it doesn't allow you to work on a new picture ,2.0,2.0
99_7154_5,Good but sad Good game overall but couldnt open game so reinstalled and lost progress Also i bought coins and lost those also Other than that a great game,2.0,2.0
99_7155_5,Not very impressive I am a graduate student and I use my tablet a lot for taking notes during presentation and to read papers I am disappointed as I can't use the software to present ppt Also the draw free form option is not very user friendly as it doesn't allow to draw in different colors nor to erase ,2.0,2.0
99_7156_5,Gd app I think its a great app used it all the time to shut down other running apps altho i need to delete it bcuz i dont have room on my fone but cant It will not uninstall at all says it needs to b deactivated which i did n still not uninstalling at all NEED HELP ,2.0,2.0
99_7157_5,It's a great app which I use daily However it crashes and force closes a hell of a lot on my Note 3 Fix this and it's 5 stars as I much prefer the app to navigating the Web page on my phone,2.0,2.0
99_7158_5,Like it a lot But when changing the flash setting it still activates while in the OFF position Freezing Sometimes not focusing and I'll have to reinstall or Clear Data to get it working again ,2.0,2.0
99_7159_5,Bug The gold mystery sprout does not work Should be a 100 chance to give me a plant that I don't have Just getting kinds that I have already ,2.0,2.0
99_7160_5,Freezes It's a good game but sometimes it crashes and needs to be forcefully stopped and restated,2.0,2.0
99_7161_5,Works fine and fun Everything's good now only problem is is like mentioned on by another commentor is the it crashes when u scroll through ship selection other then that little problem it's fun to play good job ubi and it also says theres a Google play edition ship but I cant find it ,2.0,2.0
99_7162_5,not bad on android but for some reasons I can't view my Pages' album in full screen instead i got a tiny preview in the middle with left right button on both side Yet on IOS version the photo are full screen please fix this Thanks ,2.0,2.0
99_7163_5,Good but Was running perfectly before the update task killer no working Displays no tasks,2.0,2.0
99_7164_5,Pretty good I've edited many photos using this application already Something to probably address is the photo not always saving what you're looking at in the preview The beautify tool is a good example of this as it may look fine in preview but when you save it you don't exactly get the same quality Sometimes it turns out a little pixalated but overall a remarkable app I use this in conjunction with other apps ,2.0,2.0
99_7165_5,Galaxy S4 GPE I have a galaxy s4 google play edition and can't save to the external sd card Otherwise great app You can choose the external sd as your save location but it won't save to it ,2.0,2.0
99_7166_5,Very good Need to update voice sometime back ground noise comes Thanks,2.0,2.0
99_7167_5,Bugged The last update caused the game to stop working It won't even start now Please fix New update still didn't fix anything ,2.0,2.0
99_7168_5,It would pull the contacts I have on facebook but not on my phone and put them on my phone ,2.0,2.0
99_7169_5,I've had this app for about a year I love it but can you bring back backups or dropbox so I can transfer files to my laptop Please do this,2.0,2.0
99_7170_5,Great idea for an app and works okay for gas and chain restaurants but that is literally all you will find No grocery stores cafes or anything that is not fast food or large chains No coffee shops other than Starbucks and no foreign foods and definitely nothing remotely healthy Also lacking an option for submissions I was excited at the possibilities for this app but the reality is much more disappointing ,2.0,2.0
99_7171_5,Clear has one of the best designed user interfaces I've ever encountered on the iPhone iPad It is the way apps should be So simple and easy I'm giving it 5 stars despite some shortcomings 1 It would be nice to sync with the desktop iCal and between devices 2 It needs Reminders and Alerts and Due Dates etc 3 Some kind of support for longer notes Right now single tapping an item lets you edit the item Maybe double tapping should let you open an item's detail page where you could enter the due date add an alarm or type a longer note 4 Also sharing a list It would be great if my wife and I could add to or just see each other's shopping lists Though now I admit this is feature creep that could detract from Clear's simplicity ,2.0,2.0
99_7172_5,I just wish it would notify me if I go below a certain dollar amount,2.0,2.0
99_7173_5,They should add the function to buy Starbucks gift cards via iTunes store I wonder if they'll add that when iOS6 comes in with passbook ,2.0,2.0
99_7174_5,I also like WW Kitchen and often add my own recipes It would be great if the two apps were integrated so if I added a recipe in WW Kitchen I could pull it up in WW Mobile ,2.0,2.0
99_7175_5,They should add the photo editting option Then this app would be perfect ,2.0,2.0
99_7176_5,It seems like it would be a great addition to have the hold mail feature from your website here also Please include this in the next release ,2.0,2.0
99_7177_5,It's almost 2011 Where is the multitasking ,2.0,2.0
99_7178_5,Requires access to grades and it'll get 5 strs in my book,2.0,2.0
99_7179_5,Great App Useful and easy to use ,2.0,2.0
99_7180_5,3 days won't do I need at least 5 days Seems user friendly and easy to follow Perhaps if it added the ingredients not multiple entries for the some onion per se ,2.0,2.0
99_7181_5,It's very convenient to use however not being able to switch between accounts without un linking the phone would be great Also an improvement in the media player would also help,2.0,2.0
99_7182_5,One feature they should add is being able to import multiple photos to camera roll then it be better,2.0,2.0
99_7183_5,Would be nice to have a grid view of photos other than just the auto upload of camera roll Also would be nice to rename files My last review still not fixed This app doesn't support mobi file uploads Would be nice to save my mobi files,2.0,2.0
99_7184_5,Is Dropbox design for iOS 7 but is still the same more or less Air Drop is the only new thing in this update for iPhone I think 4 out of 5 because still can't rename files,2.0,2.0
99_7185_5,I just wish you could edit your word documents other than that it's great ,2.0,2.0
99_7186_5,Thank's for app but can you add offline mod for exmple i want save one video in my iphone and after that play it with VLC,2.0,2.0
99_7187_5,We should be able to do text documents ,2.0,2.0
99_7188_5,If we could create docs inside the app that would be great,2.0,2.0
99_7189_5,Still no gallery in Camera Upload mode ,2.0,2.0
99_7191_5,Hey Dropbox team Please add the ability to rename files as well as the ability for gifs to play I know you can do it ,2.0,2.0
99_7193_5,Beautiful app but NEEDS the ability share folders For people on the go we need to be able to email links out to people sending tons of individual links to people is not feasible,2.0,2.0
99_7194_5,Please include the option to view thumbnail larger while viewing in the photo folder,2.0,2.0
99_7195_5,Would love to be able to print right from the app instead of having to go through the browser or open it in another app Otherwise very convenient,2.0,2.0
99_7196_5,I've been using Dropbox for quite sometime now I have earned a fair amount of space and I love being able to access all my files from my iPhone iPad MacBook and the Internet via anyone else's computer But these last 2 updates have disabled the save to camera roll feature which I use all the time and have come across several times since the new update Please please please add this feature back I know I can just do a screen shot but i prefer the clean cut copy you receive without boarders from saving images to the camera roll ,2.0,2.0
99_7197_5,I love this app but I do wish I could highlight words in PDFs and create bookmarks Would this be possible at some piont ,2.0,2.0
99_7198_5, Why can't I sign into separate Drop Box accounts ,2.0,2.0
99_7199_5,You should put the folders first And then the files I would put a folder as favorite thus putting all the files inside this as favorite too,2.0,2.0
99_7200_5,Can we get push notifications for other things being shared besides just folders My bf is a photographer he often sticks photos in our shared folder would like a notification when things arrive I do have them turned on but never get them ,2.0,2.0
99_7201_5,The fact that you can search within folders is extremely useful and makes accessing files on the go far more convenient I also think the latest style refresh is a big positive in the right direction I use dropbox on all of my devices I would like to see sorting within the app improved eg by date but it's good otherwise,2.0,2.0
99_7202_5,Please add support for animated GIFs ,2.0,2.0
99_7203_5,I love the app for allowing me to keep my notes organized and synchrd across devices I also love the feature of sharing stuff with mates The only thing I long for is collaboration on notes,2.0,2.0
99_7204_5,I have a premium account and I use Evernote for business and personal items all day long and I am very frustrated about the new advertisement section I've been graced with despite paying not to have advertisements Also there is no logic behind the new tag section I really like the the tag section but I want to organize what pops up there I can't find a master list of reminders in the app or the desktop version Maybe I haven't looked hard enough but this seems to be a gaping oversight A calandra would be nifty as well,2.0,2.0
99_7205_5,The app present good features but there is a lot of bugs and missing some hotkeys to make the writing easier,2.0,2.0
99_7206_5,I love pasting notes to ever note I paste my passwords I paste copies of receipts and anything that I need to locate later and I can easily find it in one location the search option is very handy as well I WISH THE INSTRUCTIONS WERE CLEARER,2.0,2.0
99_7207_5,This is a very useful and helpful app In my opinion the only thing it's missing is video handling You can add pictures and audio to your notes and I think you should be able to add videos too,2.0,2.0
99_7208_5,Does almost everything except allowing me to make a quick diagram by hand But it does allow me to take a pic and record voice so that helps,2.0,2.0
99_7209_5,This has become my main notes program Wish I could do handwriting on it Love how can I can put outlook emails in it Using more than my other note apps in the iPad,2.0,2.0
99_7210_5,This is really a great app an tool to manage multiple projects and scattered notes I just wish that there was a calendar integration and sub folders within stacks Also in Evernote hello there is no categorizing But make no mistake I swear by this program,2.0,2.0
