FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus,Subjectivity,Polarity,TextTokens,Text
6568,99,4,rating,Amazing app Love it D Fully like an online scrap board Awesome idea ,2,2,2,2,2,"['amazing', 'app', 'love', 'D', 'fully', 'like', 'online', 'scrap', 'board', 'awesome', 'idea']",rating Amazing app Love it D Fully like an online scrap board Awesome idea
6569,99,4,rating,Great Totally awesome I am a pinterest addict sooo this is definitely a fantastic app ,2,2,2,2,2,"['Great', 'totally', 'awesome', 'pinterest', 'addict', 'sooo', 'definitely', 'fantastic', 'app']",rating Great Totally awesome I am a pinterest addict sooo this is definitely a fantastic app
6570,99,4,rating,Love it I am addicted ,2,2,2,2,2,"['Love', 'addict']",rating Love it I am addicted
6571,99,4,rating,So many ideas A network of inspiration ,2,2,2,2,2,"['idea', 'network', 'inspiration']",rating So many ideas A network of inspiration
6572,99,4,rating,Excellent for keeping visual ideas I really use this to keep recipes and fashion ideas but overall great app,2,2,2,2,2,"['Excellent', 'keep', 'visual', 'idea', 'use', 'recipe', 'fashion', 'idea', 'overall', 'great', 'app']",rating Excellent for keeping visual ideas I really use this to keep recipes and fashion ideas but overall great app
6573,99,4,rating,Used to be great Now I cannot see anything from the people or boards I'm following Pretty frustrating,2,2,2,2,2,"['great', 'people', 'board', 'follow', 'pretty', 'frustrating']",rating Used to be great Now I cannot see anything from the people or boards I'm following Pretty frustrating
6574,99,4,rating,Really fun A few small glitches when loading some pins but other than that no problems HTC 4G android Update I'm using a Samsung galaxy S4 now and pinterest is still great I wish I could make more adjustments from my phone but I still have to use the regular laptop to change pin cover photos and to rearrange boards,0,0,0,2,2,"['fun', 'small', 'glitch', 'load', 'pin', 'problem', 'HTC', '4', 'g', 'android', 'Update', 'Samsung', 'galaxy', 'S4', 'pinterest', 'great', 'wish', 'adjustment', 'phone', 'use', 'regular', 'laptop', 'change', 'pin', 'cover', 'photo', 'rearrange', 'board']",rating Really fun A few small glitches when loading some pins but other than that no problems HTC 4G android Update I'm using a Samsung galaxy S4 now and pinterest is still great I wish I could make more adjustments from my phone but I still have to use the regular laptop to change pin cover photos and to rearrange boards
6575,99,4,rating,Love it I'm addicted to diy,2,2,2,2,2,"['Love', 'addict', 'diy']",rating Love it I'm addicted to diy
6576,99,4,rating,Excellent Love it ,2,2,2,2,2,"['Excellent', 'Love']",rating Excellent Love it
6577,99,4,rating,Love Pinterest One of my favorite social media channels and this app lets me have most of it's functions but I've been getting lags and errors lately Plus can you add the function like Twitter to switch between accounts Cheers ,0,0,0,2,2,"['Love', 'Pinterest', 'favorite', 'social', 'medium', 'channel', 'app', 'let', 'function', 'get', 'lag', 'error', 'lately', 'plus', 'add', 'function', 'like', 'Twitter', 'switch', 'account', 'cheer']",rating Love Pinterest One of my favorite social media channels and this app lets me have most of it's functions but I've been getting lags and errors lately Plus can you add the function like Twitter to switch between accounts Cheers
6578,99,4,rating,I'm addicted to this app Love it Getting this app is my best decision ever It's great ,2,2,2,2,2,"['addict', 'app', 'Love', 'get', 'app', 'good', 'decision', 'great']",rating I'm addicted to this app Love it Getting this app is my best decision ever It's great
6579,99,4,rating,Nice app Anything your looking 4 is here,2,2,2,2,2,"['Nice', 'app', 'look', '4']",rating Nice app Anything your looking 4 is here
6580,99,4,rating,In love Love to pin,2,2,2,2,2,"['love', 'love', 'pin']",rating In love Love to pin
6581,99,4,rating,Yay It's like having a little scrapbook in your pocket So much fun ,2,2,2,2,2,"['Yay', 'like', 'have', 'little', 'scrapbook', 'pocket', 'fun']",rating Yay It's like having a little scrapbook in your pocket So much fun
6582,99,4,rating,Absolutely addictive Amazing app don't know what I'd do without it now,2,2,2,2,2,"['absolutely', 'addictive', 'amazing', 'app', 'know']",rating Absolutely addictive Amazing app don't know what I'd do without it now
6583,99,4,rating,Lovely app I love this app U can find anything,2,2,2,2,2,"['Lovely', 'app', 'love', 'app', 'u', 'find']",rating Lovely app I love this app U can find anything
6584,99,4,rating, 3 3 3 love Love LOVE ,2,2,2,2,2,"['3', '3', '3', 'love', 'Love', 'love']",rating  3 3 3 love Love LOVE
6585,99,4,rating,Love it Great app but a lot of repeated items,2,2,2,2,2,"['love', 'great', 'app', 'repeat', 'item']",rating Love it Great app but a lot of repeated items
6586,99,4,rating,I love all the great things I find and the ease of pinning them ,2,2,2,2,2,"['love', 'great', 'thing', 'find', 'ease', 'pin']",rating I love all the great things I find and the ease of pinning them
6587,99,4,rating,Pinerest app I hope this works,2,2,2,2,2,"['Pinerest', 'app', 'hope', 'work']",rating Pinerest app I hope this works
6588,99,4,rating,Pinterest rocks A great place to chill I just love it ,2,2,2,2,2,"['Pinterest', 'rock', 'great', 'place', 'chill', 'love']",rating Pinterest rocks A great place to chill I just love it
6589,99,4,rating,Eh It stops suddenly kicks me out And I have to load it because its the ONLY way I can use it on my phones browser which isn't the mobile site anymore All tiny like the app Not as appealing as it was when it started out,0,0,0,2,2,"['eh', 'stop', 'suddenly', 'kick', 'load', 'way', 'use', 'phone', 'browser', 'mobile', 'site', 'anymore', 'tiny', 'like', 'app', 'appealing', 'start']",rating Eh It stops suddenly kicks me out And I have to load it because its the ONLY way I can use it on my phones browser which isn't the mobile site anymore All tiny like the app Not as appealing as it was when it started out
6590,99,4,rating,Great This so is awesome great app that lets you share ideas and things you like,2,2,2,2,2,"['Great', 'awesome', 'great', 'app', 'let', 'share', 'idea', 'thing', 'like']",rating Great This so is awesome great app that lets you share ideas and things you like
6591,99,4,rating,Some technical issues still need resolving Otherwise it's 1010,2,2,2,2,2,"['technical', 'issue', 'need', 'resolve', '1010']",rating Some technical issues still need resolving Otherwise it's 1010
6592,99,4,rating,Julie Robin Life changer,0,0,0,2,2,"['Julie', 'Robin', 'Life', 'changer']",rating Julie Robin Life changer
6593,99,4,rating,all in one spot From hair styles to do it yourself ideas fashion ideas to quotes It's all in one spot It's wonderful ,2,2,2,2,2,"['spot', 'hair', 'style', 'ideas', 'fashion', 'idea', 'quote', 'spot', 'wonderful']",rating all in one spot From hair styles to do it yourself ideas fashion ideas to quotes It's all in one spot It's wonderful
6594,99,4,rating,I'm back Pinning ,2,2,2,2,2,['pinning'],rating I'm back Pinning
6595,99,4,rating,Love it One off my favorites go here all the time Great ideas for everything,2,2,2,2,2,"['Love', 'favorite', 'time', 'great', 'idea']",rating Love it One off my favorites go here all the time Great ideas for everything
6596,99,4,rating,Happy Girl At last Been waiting for this app And now i have it i am very pleased Much easier to navigate,2,2,2,2,2,"['Happy', 'Girl', 'wait', 'app', 'pleased', 'easy', 'navigate']",rating Happy Girl At last Been waiting for this app And now i have it i am very pleased Much easier to navigate
6597,99,4,rating,Love it ,2,2,2,2,2,['Love'],rating Love it
6598,99,4,rating,Love it Im obsessed with this app i go on it everydaythere are so many ideas on a budget things to keep me busy,2,2,2,2,2,"['Love', 'obsess', 'app', 'everydaythere', 'idea', 'budget', 'thing', 'busy']",rating Love it Im obsessed with this app i go on it everydaythere are so many ideas on a budget things to keep me busy
6599,99,4,rating,Love it It's such a wonderful site I can find anything I want Love that it's so much easier to use on my phone now also,2,2,2,2,2,"['Love', 'wonderful', 'site', 'find', 'want', 'Love', 'easy', 'use', 'phone']",rating Love it It's such a wonderful site I can find anything I want Love that it's so much easier to use on my phone now also
6600,99,4,rating,Great Luv it App works excellent No issues at all,2,2,2,2,2,"['Great', 'Luv', 'App', 'work', 'excellent', 'issue']",rating Great Luv it App works excellent No issues at all
6601,99,4,rating,PINTEREST I have an addiction for this App This is the BEST Thank you so much for this wonderful Application For smartphone works wonderful I have no problems whatsoever Keep up the good work guys,0,0,0,2,2,"['PINTEREST', 'addiction', 'App', 'BEST', 'thank', 'wonderful', 'application', 'smartphone', 'work', 'wonderful', 'problem', 'whatsoever', 'good', 'work', 'guy']",rating PINTEREST I have an addiction for this App This is the BEST Thank you so much for this wonderful Application For smartphone works wonderful I have no problems whatsoever Keep up the good work guys
6602,99,4,rating,Pinterest Luv this app This app is one of my favorite apps,2,2,2,2,2,"['Pinterest', 'Luv', 'app', 'app', 'favorite', 'app']",rating Pinterest Luv this app This app is one of my favorite apps
6603,99,4,rating,Love it Very addicting you can get lost for houra ,2,2,2,2,2,"['love', 'addict', 'lose', 'houra']",rating Love it Very addicting you can get lost for houra
6604,99,4,rating,Love love love this app Thanks,2,2,2,2,2,"['Love', 'love', 'love', 'app', 'thank']",rating Love love love this app Thanks
6605,99,4,rating,Perfect 3 I love this app so much so simple to use I adore it 3,2,2,2,2,2,"['perfect', '3', 'love', 'app', 'simple', 'use', 'adore', '3']",rating Perfect 3 I love this app so much so simple to use I adore it 3
6606,99,4,rating,Addictive I have to watch when I go on this as I can not get off ,2,2,2,2,2,"['Addictive', 'watch']",rating Addictive I have to watch when I go on this as I can not get off
6607,99,4,rating,Gr8 Gr8 ,2,2,2,2,2,"['Gr8', 'Gr8']",rating Gr8 Gr8
6608,99,4,rating,Stacey Thanks you are awesome,2,2,2,2,2,"['Stacey', 'thank', 'awesome']",rating Stacey Thanks you are awesome
6609,99,4,rating,Love it This is a great app and i,2,2,2,2,2,"['Love', 'great', 'app']",rating Love it This is a great app and i
6610,99,4,rating,5 EXCELLENTE,2,2,2,2,2,"['5', 'EXCELLENTE']",rating 5 EXCELLENTE
6611,99,4,rating,Cannot stahp I never leave this site Ever,2,2,2,2,2,"['stahp', 'leave', 'site']",rating Cannot stahp I never leave this site Ever
6612,99,4,rating,Love it Addictive and useful Just not enough hours in the day ,2,2,2,2,2,"['Love', 'addictive', 'useful', 'hour', 'day']",rating Love it Addictive and useful Just not enough hours in the day
6613,99,4,rating,Pretty awesome Liked everything about it Wish there was a way to save some of the photos though,2,2,2,2,2,"['Pretty', 'awesome', 'Liked', 'wish', 'way', 'save', 'photo']",rating Pretty awesome Liked everything about it Wish there was a way to save some of the photos though
6614,99,4,rating,Love it Perfect and so easy to use,2,2,2,2,2,"['Love', 'perfect', 'easy', 'use']",rating Love it Perfect and so easy to use
6615,99,4,rating,Love this app Super simple layout and easy to use on mobile device Happy with the updates especially the quick pin and like capability ,0,0,0,2,2,"['Love', 'app', 'Super', 'simple', 'layout', 'easy', 'use', 'mobile', 'device', 'happy', 'update', 'especially', 'quick', 'pin', 'like', 'capability']",rating Love this app Super simple layout and easy to use on mobile device Happy with the updates especially the quick pin and like capability
6616,99,4,rating,Awesome Love it for my kitchen and garden,2,2,2,2,2,"['Awesome', 'love', 'kitchen', 'garden']",rating Awesome Love it for my kitchen and garden
6617,99,4,rating,Wonderful App Very addictive and a lot of fun Get to share some really cool pictures ideas jokes and recipes,2,2,2,2,2,"['Wonderful', 'App', 'addictive', 'fun', 'share', 'cool', 'picture', 'idea', 'joke', 'recipe']",rating Wonderful App Very addictive and a lot of fun Get to share some really cool pictures ideas jokes and recipes
6618,99,4,rating,Great ideas One of my fav apps,2,2,2,2,2,"['great', 'idea', 'fav', 'app']",rating Great ideas One of my fav apps
6619,99,4,rating,Stella Love it So addictive,2,2,2,2,2,"['Stella', 'Love', 'addictive']",rating Stella Love it So addictive
6620,99,4,rating,Loved it I loved it but it took up way to much space,2,2,2,2,2,"['love', 'love', 'take', 'way', 'space']",rating Loved it I loved it but it took up way to much space
6621,99,4,rating,Very easy to use and very helpful So cool,2,2,2,2,2,"['easy', 'use', 'helpful', 'cool']",rating Very easy to use and very helpful So cool
6622,99,4,rating,Love pinning Very good app,2,2,2,2,2,"['Love', 'pin', 'good', 'app']",rating Love pinning Very good app
6623,99,4,rating,Gud It helps to bring out creativity within us ,2,2,2,2,2,"['Gud', 'help', 'bring', 'creativity']",rating Gud It helps to bring out creativity within us
6624,99,4,rating,Great tool I use this to organize my life,2,2,2,2,2,"['great', 'tool', 'use', 'organize', 'life']",rating Great tool I use this to organize my life
6625,99,4,rating,Love pinterest App is okay,2,2,2,2,2,"['Love', 'pinterest', 'App', 'okay']",rating Love pinterest App is okay
6626,99,4,rating,Love pinterest Love it only downside is the quality of the pictures are a lot lower on the app than the website when used on computers,2,2,2,2,2,"['Love', 'pinterest', 'love', 'downside', 'quality', 'picture', 'low', 'app', 'website', 'computer']",rating Love pinterest Love it only downside is the quality of the pictures are a lot lower on the app than the website when used on computers
6627,99,4,rating,The best site ever,2,2,2,2,2,"['good', 'site']",rating The best site ever
6628,99,4,rating,Addicted,2,2,2,2,2,['Addicted'],rating Addicted
6629,99,4,rating,Love pinterest I'm addicted ,2,2,2,2,2,"['Love', 'pinterest', 'addict']",rating Love pinterest I'm addicted
6630,99,4,rating,Amazed,2,2,2,2,2,['Amazed'],rating Amazed
6631,99,4,rating,Great app I am so addicted to pinning on my 20 boards,2,2,2,2,2,"['great', 'app', 'addicted', 'pin', '20', 'board']",rating Great app I am so addicted to pinning on my 20 boards
6632,99,4,rating,Amazing Love it,2,2,2,2,2,"['Amazing', 'Love']",rating Amazing Love it
6633,99,4,rating,Best app ever Love it,2,2,2,2,2,"['good', 'app', 'love']",rating Best app ever Love it
6634,99,4,rating,Good application Thank you,2,2,2,2,2,"['good', 'application', 'thank']",rating Good application Thank you
6635,99,4,rating,So helpful Love love it ,2,2,2,2,2,"['helpful', 'Love', 'love']",rating So helpful Love love it
6636,99,4,rating,Love it ,2,2,2,2,2,['Love'],rating Love it
6637,99,4,rating,Abdolutely love,2,2,2,2,2,"['Abdolutely', 'love']",rating Abdolutely love
6638,99,4,rating,Niceapp Pin pin pin,2,2,2,2,2,"['Niceapp', 'pin', 'pin', 'pin']",rating Niceapp Pin pin pin
6639,99,4,rating,I love this app and could not live without it,2,2,2,2,2,"['love', 'app', 'live']",rating I love this app and could not live without it
6640,99,4,rating,Love it I love everything about the pinterest app The only thing it's missing is being able to change the cover photos on the boards,0,0,0,2,2,"['Love', 'love', 'pinterest', 'app', 'thing', 'miss', 'able', 'change', 'cover', 'photo', 'board']",rating Love it I love everything about the pinterest app The only thing it's missing is being able to change the cover photos on the boards
6641,99,4,rating,Awesome Love it from the gate If you're thinking rather you should or not Just do it You shall not be disappointed Big Brian Clearwater FL,2,2,2,2,2,"['Awesome', 'Love', 'gate', 'think', 'shall', 'disappoint', 'Big', 'Brian', 'Clearwater', 'FL']",rating Awesome Love it from the gate If you're thinking rather you should or not Just do it You shall not be disappointed Big Brian Clearwater FL
